7.90000000e+02 -4.54385090e-09 2.03030146e-04 4.46637056e-02 -2.59058259e-03 8.89334152e-09 -6.46236785e-07 -2.10856166e-01 4.18631778e-01 -2.10593264e-01 4.22664754e-01 2.10857375e-01 -4.18632156e-01 2.10592267e-01 -4.22664478e-01
7.91000000e+02 -5.19460672e-09 2.21392979e-04 4.84229905e-02 -2.74239932e-03 6.84485746e-09 -6.35539447e-07 -2.13810597e-01 4.40907534e-01 -2.13378334e-01 4.45176506e-01 2.13811471e-01 -4.40907863e-01 2.13377689e-01 -4.45176271e-01
7.92000000e+02 -5.84536254e-09 2.39755812e-04 5.21822754e-02 -2.89421605e-03 4.79637340e-09 -6.24842109e-07 -2.16765027e-01 4.63183289e-01 -2.16163404e-01 4.67688258e-01 2.16765567e-01 -4.63183570e-01 2.16163111e-01 -4.67688064e-01
7.93000000e+02 -6.49611836e-09 2.58118645e-04 5.59415602e-02 -3.04603278e-03 2.74788934e-09 -6.14144770e-07 -2.19719457e-01 4.85459044e-01 -2.18948474e-01 4.90200010e-01 2.19719664e-01 -4.85459277e-01 2.18948533e-01 -4.90199857e-01
7.94000000e+02 -7.14687417e-09 2.76481478e-04 5.97008451e-02 -3.19784951e-03 6.99405280e-10 -6.03447432e-07 -2.22673887e-01 5.07734799e-01 -2.21733543e-01 5.12711762e-01 2.22673760e-01 -5.07734984e-01 2.21733956e-01 -5.12711649e-01
7.95000000e+02 -7.79762999e-09 2.94844311e-04 6.34601300e-02 -3.34966624e-03 -1.34907878e-09 -5.92750094e-07 -2.25628317e-01 5.30010554e-01 -2.24518613e-01 5.35223514e-01 2.25627856e-01 -5.30010691e-01 2.24519378e-01 -5.35223442e-01
7.96000000e+02 -8.44838581e-09 3.13207144e-04 6.72194149e-02 -3.50148297e-03 -3.39756284e-09 -5.82052756e-07 -2.28582747e-01 5.52286309e-01 -2.27303683e-01 5.57735265e-01 2.28581953e-01 -5.52286398e-01 2.27304800e-01 -5.57735235e-01
7.97000000e+02 -9.09914163e-09 3.31569978e-04 7.09786998e-02 -3.65329970e-03 -5.44604690e-09 -5.71355418e-07 -2.31537177e-01 5.74562064e-01 -2.30088753e-01 5.80247017e-01 2.31536049e-01 -5.74562104e-01 2.30090222e-01 -5.80247028e-01
7.98000000e+02 -9.74989745e-09 3.49932811e-04 7.47379846e-02 -3.80511643e-03 -7.49453096e-09 -5.60658080e-07 -2.34491608e-01 5.96837819e-01 -2.32873823e-01 6.02758769e-01 2.34490145e-01 -5.96837811e-01 2.32875644e-01 -6.02758821e-01
7.99000000e+02 -1.04006533e-08 3.68295644e-04 7.84972695e-02 -3.95693316e-03 -9.54301502e-09 -5.49960742e-07 -2.37446038e-01 6.19113574e-01 -2.35658893e-01 6.25270521e-01 2.37444242e-01 -6.19113518e-01 2.35661067e-01 -6.25270613e-01
8.00000000e+02 -1.10514091e-08 3.86658477e-04 8.22565544e-02 -4.10874988e-03 -1.15914991e-08 -5.39263404e-07 -2.40400468e-01 6.41389329e-01 -2.38443963e-01 6.47782273e-01 2.40398338e-01 -6.41389225e-01 2.38446489e-01 -6.47782406e-01
8.01000000e+02 -1.18456437e-08 4.09377770e-04 8.69915730e-02 -4.29354017e-03 -1.42714672e-08 -5.25459830e-07 -2.44379609e-01 6.69501409e-01 -2.42223388e-01 6.76180986e-01 2.44377066e-01 -6.69501245e-01 2.42226352e-01 -6.76181171e-01
8.02000000e+02 -1.26398784e-08 4.32097063e-04 9.17265916e-02 -4.47833045e-03 -1.69514353e-08 -5.11656257e-07 -2.48358751e-01 6.97613489e-01 -2.46002813e-01 7.04579700e-01 2.48355793e-01 -6.97613265e-01 2.46006214e-01 -7.04579935e-01
8.03000000e+02 -1.34341130e-08 4.54816357e-04 9.64616101e-02 -4.66312073e-03 -1.96314034e-08 -4.97852683e-07 -2.52337893e-01 7.25725569e-01 -2.49782238e-01 7.32978414e-01 2.52334521e-01 -7.25725284e-01 2.49786077e-01 -7.32978700e-01
8.04000000e+02 -1.42283476e-08 4.77535650e-04 1.01196629e-01 -4.84791101e-03 -2.23113715e-08 -4.84049109e-07 -2.56317034e-01 7.53837650e-01 -2.53561663e-01 7.61377127e-01 2.56313249e-01 -7.53837304e-01 2.53565940e-01 -7.61377464e-01
8.05000000e+02 -1.50225823e-08 5.00254943e-04 1.05931647e-01 -5.03270130e-03 -2.49913396e-08 -4.70245536e-07 -2.60296176e-01 7.81949730e-01 -2.57341089e-01 7.89775841e-01 2.60291976e-01 -7.81949324e-01 2.57345803e-01 -7.89776228e-01
8.06000000e+02 -1.58168169e-08 5.22974237e-04 1.10666666e-01 -5.21749158e-03 -2.76713077e-08 -4.56441962e-07 -2.64275318e-01 8.10061810e-01 -2.61120514e-01 8.18174554e-01 2.64270704e-01 -8.10061344e-01 2.61125666e-01 -8.18174993e-01
8.07000000e+02 -1.66110515e-08 5.45693530e-04 1.15401684e-01 -5.40228186e-03 -3.03512758e-08 -4.42638388e-07 -2.68254459e-01 8.38173890e-01 -2.64899939e-01 8.46573268e-01 2.68249431e-01 -8.38173363e-01 2.64905528e-01 -8.46573757e-01
8.08000000e+02 -1.74052862e-08 5.68412823e-04 1.20136703e-01 -5.58707214e-03 -3.30312439e-08 -4.28834815e-07 -2.72233601e-01 8.66285970e-01 -2.68679364e-01 8.74971982e-01 2.72228159e-01 -8.66285383e-01 2.68685391e-01 -8.74972522e-01
8.09000000e+02 -1.81995208e-08 5.91132117e-04 1.24871722e-01 -5.77186242e-03 -3.57112120e-08 -4.15031241e-07 -2.76212743e-01 8.94398050e-01 -2.72458790e-01 9.03370695e-01 2.76206887e-01 -8.94397403e-01 2.72465254e-01 -9.03371286e-01
8.10000000e+02 -1.89937555e-08 6.13851410e-04 1.29606740e-01 -5.95665271e-03 -3.83911801e-08 -4.01227668e-07 -2.80191884e-01 9.22510130e-01 -2.76238215e-01 9.31769409e-01 2.80185614e-01 -9.22509422e-01 2.76245117e-01 -9.31770051e-01
8.11000000e+02 -1.99049810e-08 6.40541276e-04 1.35331438e-01 -6.16821663e-03 -4.18196541e-08 -3.83866137e-07 -2.85522431e-01 9.56607553e-01 -2.81352784e-01 9.66194023e-01 2.85515674e-01 -9.56606773e-01 2.81360202e-01 -9.66194725e-01
8.12000000e+02 -2.08162065e-08 6.67231141e-04 1.41056136e-01 -6.37978056e-03 -4.52481280e-08 -3.66504606e-07 -2.90852977e-01 9.90704977e-01 -2.86467353e-01 1.00061864e+00 2.90845733e-01 -9.90704125e-01 2.86475287e-01 -1.00061940e+00
8.13000000e+02 -2.17274320e-08 6.93921007e-04 1.46780834e-01 -6.59134448e-03 -4.86766019e-08 -3.49143075e-07 -2.96183524e-01 1.02480240e+00 -2.91581923e-01 1.03504325e+00 2.96175792e-01 -1.02480148e+00 2.91590372e-01 -1.03504407e+00
8.14000000e+02 -2.26386575e-08 7.20610872e-04 1.52505531e-01 -6.80290841e-03 -5.21050759e-08 -3.31781544e-07 -3.01514070e-01 1.05889982e+00 -2.96696492e-01 1.06946787e+00 3.01505852e-01 -1.05889883e+00 2.96705457e-01 -1.06946875e+00
8.15000000e+02 -2.35498830e-08 7.47300738e-04 1.58230229e-01 -7.01447233e-03 -5.55335498e-08 -3.14420013e-07 -3.06844617e-01 1.09299725e+00 -3.01811061e-01 1.10389248e+00 3.06835911e-01 -1.09299618e+00 3.01820542e-01 -1.10389342e+00
8.16000000e+02 -2.44611085e-08 7.73990603e-04 1.63954927e-01 -7.22603626e-03 -5.89620237e-08 -2.97058483e-07 -3.12175164e-01 1.12709467e+00 -3.06925630e-01 1.13831709e+00 3.12165970e-01 -1.12709353e+00 3.06935627e-01 -1.13831810e+00
8.17000000e+02 -2.53723340e-08 8.00680469e-04 1.69679625e-01 -7.43760018e-03 -6.23904977e-08 -2.79696952e-07 -3.17505710e-01 1.16119209e+00 -3.12040200e-01 1.17274171e+00 3.17496030e-01 -1.16119088e+00 3.12050712e-01 -1.17274277e+00
8.18000000e+02 -2.62835595e-08 8.27370334e-04 1.75404323e-01 -7.64916411e-03 -6.58189716e-08 -2.62335421e-07 -3.22836257e-01 1.19528952e+00 -3.17154769e-01 1.20716632e+00 3.22826089e-01 -1.19528823e+00 3.17165797e-01 -1.20716744e+00
8.19000000e+02 -2.71947850e-08 8.54060200e-04 1.81129020e-01 -7.86072803e-03 -6.92474456e-08 -2.44973890e-07 -3.28166803e-01 1.22938694e+00 -3.22269338e-01 1.24159094e+00 3.28156148e-01 -1.22938558e+00 3.22280882e-01 -1.24159212e+00
8.20000000e+02 -2.81060105e-08 8.80750065e-04 1.86853718e-01 -8.07229196e-03 -7.26759195e-08 -2.27612359e-07 -3.33497350e-01 1.26348436e+00 -3.27383907e-01 1.27601555e+00 3.33486208e-01 -1.26348293e+00 3.27395967e-01 -1.27601679e+00
8.21000000e+02 -2.90967412e-08 9.10841172e-04 1.93585877e-01 -8.30189331e-03 -7.69937697e-08 -2.06047824e-07 -3.40658916e-01 1.30377624e+00 -3.34332188e-01 1.31666095e+00 3.40647224e-01 -1.30377473e+00 3.34344831e-01 -1.31666225e+00
8.22000000e+02 -3.00874719e-08 9.40932280e-04 2.00318035e-01 -8.53149466e-03 -8.13116200e-08 -1.84483288e-07 -3.47820481e-01 1.34406812e+00 -3.41280469e-01 1.35730634e+00 3.47808240e-01 -1.34406652e+00 3.41293695e-01 -1.35730771e+00
8.23000000e+02 -3.10782026e-08 9.71023387e-04 2.07050194e-01 -8.76109601e-03 -8.56294702e-08 -1.62918752e-07 -3.54982047e-01 1.38436000e+00 -3.48228750e-01 1.39795173e+00 3.54969256e-01 -1.38435832e+00 3.48242559e-01 -1.39795317e+00
8.24000000e+02 -3.20689333e-08 1.00111449e-03 2.13782352e-01 -8.99069736e-03 -8.99473204e-08 -1.41354216e-07 -3.62143613e-01 1.42465188e+00 -3.55177031e-01 1.43859713e+00 3.62130272e-01 -1.42465012e+00 3.55191423e-01 -1.43859863e+00
8.25000000e+02 -3.30596640e-08 1.03120560e-03 2.20514511e-01 -9.22029870e-03 -9.42651707e-08 -1.19789680e-07 -3.69305179e-01 1.46494376e+00 -3.62125312e-01 1.47924252e+00 3.69291289e-01 -1.46494191e+00 3.62140287e-01 -1.47924409e+00
8.26000000e+02 -3.40503947e-08 1.06129671e-03 2.27246669e-01 -9.44990005e-03 -9.85830209e-08 -9.82251443e-08 -3.76466745e-01 1.50523563e+00 -3.69073593e-01 1.51988791e+00 3.76452305e-01 -1.50523371e+00 3.69089151e-01 -1.51988955e+00
8.27000000e+02 -3.50411254e-08 1.09138782e-03 2.33978828e-01 -9.67950140e-03 -1.02900871e-07 -7.66606085e-08 -3.83628311e-01 1.54552751e+00 -3.76021874e-01 1.56053331e+00 3.83613321e-01 -1.54552550e+00 3.76038015e-01 -1.56053502e+00
8.28000000e+02 -3.60318560e-08 1.12147892e-03 2.40710986e-01 -9.90910275e-03 -1.07218721e-07 -5.50960727e-08 -3.90789876e-01 1.58581939e+00 -3.82970155e-01 1.60117870e+00 3.90774337e-01 -1.58581730e+00 3.82986879e-01 -1.60118048e+00
8.29000000e+02 -3.70225867e-08 1.15157003e-03 2.47443145e-01 -1.01387041e-02 -1.11536572e-07 -3.35315368e-08 -3.97951442e-01 1.62611127e+00 -3.89918436e-01 1.64182409e+00 3.97935353e-01 -1.62610909e+00 3.89935743e-01 -1.64182594e+00
8.30000000e+02 -3.80133174e-08 1.18166114e-03 2.54175303e-01 -1.03683055e-02 -1.15854422e-07 -1.19670010e-08 -4.05113008e-01 1.66640315e+00 -3.96866717e-01 1.68246949e+00 4.05096369e-01 -1.66640089e+00 3.96884607e-01 -1.68247140e+00
8.31000000e+02 -3.90365033e-08 1.21439260e-03 2.61936362e-01 -1.06048349e-02 -1.21203363e-07 1.46556978e-08 -4.14742101e-01 1.71316738e+00 -4.06307269e-01 1.72959529e+00 4.14724864e-01 -1.71316503e+00 4.06325795e-01 -1.72959727e+00
8.32000000e+02 -4.00596891e-08 1.24712407e-03 2.69697421e-01 -1.08413643e-02 -1.26552304e-07 4.12783966e-08 -4.24371194e-01 1.75993161e+00 -4.15747822e-01 1.77672109e+00 4.24353360e-01 -1.75992917e+00 4.15766984e-01 -1.77672314e+00
8.33000000e+02 -4.10828749e-08 1.27985553e-03 2.77458480e-01 -1.10778937e-02 -1.31901245e-07 6.79010954e-08 -4.34000286e-01 1.80669584e+00 -4.25188375e-01 1.82384689e+00 4.33981855e-01 -1.80669331e+00 4.25208172e-01 -1.82384902e+00
8.34000000e+02 -4.21060608e-08 1.31258699e-03 2.85219539e-01 -1.13144231e-02 -1.37250186e-07 9.45237942e-08 -4.43629379e-01 1.85346008e+00 -4.34628927e-01 1.87097269e+00 4.43610350e-01 -1.85345745e+00 4.34649360e-01 -1.87097489e+00
8.35000000e+02 -4.31292466e-08 1.34531846e-03 2.92980598e-01 -1.15509525e-02 -1.42599126e-07 1.21146493e-07 -4.53258472e-01 1.90022431e+00 -4.44069480e-01 1.91809849e+00 4.53238845e-01 -1.90022159e+00 4.44090548e-01 -1.91810076e+00
8.36000000e+02 -4.41524325e-08 1.37804992e-03 3.00741657e-01 -1.17874819e-02 -1.47948067e-07 1.47769192e-07 -4.62887564e-01 1.94698854e+00 -4.53510032e-01 1.96522429e+00 4.62867340e-01 -1.94698573e+00 4.53531736e-01 -1.96522664e+00
8.37000000e+02 -4.51756183e-08 1.41078139e-03 3.08502716e-01 -1.20240113e-02 -1.53297008e-07 1.74391891e-07 -4.72516657e-01 1.99375277e+00 -4.62950585e-01 2.01235009e+00 4.72495835e-01 -1.99374986e+00 4.62972924e-01 -2.01235251e+00
8.38000000e+02 -4.61988042e-08 1.44351285e-03 3.16263775e-01 -1.22605407e-02 -1.58645949e-07 2.01014589e-07 -4.82145750e-01 2.04051701e+00 -4.72391137e-01 2.05947589e+00 4.82124330e-01 -2.04051400e+00 4.72414112e-01 -2.05947838e+00
8.39000000e+02 -4.72219900e-08 1.47624432e-03 3.24024834e-01 -1.24970701e-02 -1.63994890e-07 2.27637288e-07 -4.91774843e-01 2.08728124e+00 -4.81831690e-01 2.10660169e+00 4.91752825e-01 -2.08727814e+00 4.81855300e-01 -2.10660426e+00
8.40000000e+02 -4.82451758e-08 1.50897578e-03 3.31785892e-01 -1.27335995e-02 -1.69343831e-07 2.54259987e-07 -5.01403935e-01 2.13404547e+00 -4.91272242e-01 2.15372749e+00 5.01381320e-01 -2.13404228e+00 4.91296488e-01 -2.15373013e+00
8.41000000e+02 -4.92474545e-08 1.54341148e-03 3.40599818e-01 -1.29642326e-02 -1.75827161e-07 2.87004563e-07 -5.14279786e-01 2.18763395e+00 -5.04006374e-01 2.20766416e+00 5.14256544e-01 -2.18763066e+00 5.04031289e-01 -2.20766687e+00
8.42000000e+02 -5.02497333e-08 1.57784718e-03 3.49413744e-01 -1.31948657e-02 -1.82310491e-07 3.19749138e-07 -5.27155637e-01 2.24122243e+00 -5.16740506e-01 2.26160083e+00 5.27131767e-01 -2.24121904e+00 5.16766090e-01 -2.26160362e+00
8.43000000e+02 -5.12520120e-08 1.61228288e-03 3.58227669e-01 -1.34254988e-02 -1.88793821e-07 3.52493714e-07 -5.40031488e-01 2.29481091e+00 -5.29474638e-01 2.31553750e+00 5.40006990e-01 -2.29480742e+00 5.29500890e-01 -2.31554036e+00
8.44000000e+02 -5.22542907e-08 1.64671858e-03 3.67041595e-01 -1.36561319e-02 -1.95277151e-07 3.85238289e-07 -5.52907339e-01 2.34839940e+00 -5.42208770e-01 2.36947416e+00 5.52882214e-01 -2.34839580e+00 5.42235691e-01 -2.36947710e+00
8.45000000e+02 -5.32565694e-08 1.68115428e-03 3.75855520e-01 -1.38867650e-02 -2.01760480e-07 4.17982865e-07 -5.65783190e-01 2.40198788e+00 -5.54942901e-01 2.42341083e+00 5.65757437e-01 -2.40198419e+00 5.54970492e-01 -2.42341385e+00
8.46000000e+02 -5.42588481e-08 1.71558998e-03 3.84669446e-01 -1.41173981e-02 -2.08243810e-07 4.50727441e-07 -5.78659041e-01 2.45557636e+00 -5.67677033e-01 2.47734750e+00 5.78632660e-01 -2.45557257e+00 5.67705293e-01 -2.47735059e+00
8.47000000e+02 -5.52611268e-08 1.75002568e-03 3.93483372e-01 -1.43480312e-02 -2.14727140e-07 4.83472016e-07 -5.91534892e-01 2.50916484e+00 -5.80411165e-01 2.53128416e+00 5.91507884e-01 -2.50916095e+00 5.80440093e-01 -2.53128733e+00
8.48000000e+02 -5.62634055e-08 1.78446138e-03 4.02297297e-01 -1.45786644e-02 -2.21210470e-07 5.16216592e-07 -6.04410743e-01 2.56275332e+00 -5.93145297e-01 2.58522083e+00 6.04383107e-01 -2.56274933e+00 5.93174894e-01 -2.58522407e+00
8.49000000e+02 -5.72656842e-08 1.81889708e-03 4.11111223e-01 -1.48092975e-02 -2.27693800e-07 5.48961168e-07 -6.17286594e-01 2.61634180e+00 -6.05879429e-01 2.63915750e+00 6.17258330e-01 -2.61633771e+00 6.05909695e-01 -2.63916082e+00
8.50000000e+02 -5.82679629e-08 1.85333279e-03 4.19925148e-01 -1.50399306e-02 -2.34177130e-07 5.81705743e-07 -6.30162444e-01 2.66993028e+00 -6.18613560e-01 2.69309416e+00 6.30133553e-01 -2.66992609e+00 6.18644496e-01 -2.69309756e+00
8.51000000e+02 -5.91943994e-08 1.88841158e-03 4.29816962e-01 -1.52513453e-02 -2.41808816e-07 6.21823985e-07 -6.47173884e-01 2.73077588e+00 -6.35548250e-01 2.75425172e+00 6.47144356e-01 -2.73077157e+00 6.35579865e-01 -2.75425519e+00
8.52000000e+02 -6.01208358e-08 1.92349038e-03 4.39708775e-01 -1.54627601e-02 -2.49440502e-07 6.61942227e-07 -6.64185324e-01 2.79162147e+00 -6.52482939e-01 2.81540927e+00 6.64155159e-01 -2.79161706e+00 6.52515235e-01 -2.81541282e+00
8.53000000e+02 -6.10472723e-08 1.95856918e-03 4.49600589e-01 -1.56741749e-02 -2.57072188e-07 7.02060470e-07 -6.81196764e-01 2.85246707e+00 -6.69417629e-01 2.87656682e+00 6.81165962e-01 -2.85246255e+00 6.69450604e-01 -2.87657045e+00
8.54000000e+02 -6.19737087e-08 1.99364798e-03 4.59492402e-01 -1.58855896e-02 -2.64703875e-07 7.42178712e-07 -6.98208204e-01 2.91331266e+00 -6.86352318e-01 2.93772437e+00 6.98176765e-01 -2.91330803e+00 6.86385974e-01 -2.93772808e+00
8.55000000e+02 -6.29001451e-08 2.02872678e-03 4.69384216e-01 -1.60970044e-02 -2.72335561e-07 7.82296954e-07 -7.15219644e-01 2.97415826e+00 -7.03287008e-01 2.99888193e+00 7.15187567e-01 -2.97415352e+00 7.03321343e-01 -2.99888571e+00
8.56000000e+02 -6.38265816e-08 2.06380557e-03 4.79276029e-01 -1.63084192e-02 -2.79967247e-07 8.22415196e-07 -7.32231084e-01 3.03500385e+00 -7.20221697e-01 3.06003948e+00 7.32198370e-01 -3.03499901e+00 7.20256713e-01 -3.06004334e+00
8.57000000e+02 -6.47530180e-08 2.09888437e-03 4.89167842e-01 -1.65198340e-02 -2.87598934e-07 8.62533438e-07 -7.49242523e-01 3.09584945e+00 -7.37156387e-01 3.12119703e+00 7.49209173e-01 -3.09584449e+00 7.37192082e-01 -3.12120098e+00
8.58000000e+02 -6.56794545e-08 2.13396317e-03 4.99059656e-01 -1.67312487e-02 -2.95230620e-07 9.02651680e-07 -7.66253963e-01 3.15669504e+00 -7.54091076e-01 3.18235458e+00 7.66219976e-01 -3.15668998e+00 7.54127451e-01 -3.18235861e+00
8.59000000e+02 -6.66058909e-08 2.16904197e-03 5.08951469e-01 -1.69426635e-02 -3.02862306e-07 9.42769922e-07 -7.83265403e-01 3.21754064e+00 -7.71025766e-01 3.24351214e+00 7.83230779e-01 -3.21753546e+00 7.71062821e-01 -3.24351624e+00
8.60000000e+02 -6.75323273e-08 2.20412077e-03 5.18843283e-01 -1.71540783e-02 -3.10493992e-07 9.82888164e-07 -8.00276843e-01 3.27838623e+00 -7.87960455e-01 3.30466969e+00 8.00241581e-01 -3.27838095e+00 7.87998190e-01 -3.30467387e+00
8.61000000e+02 -6.83315811e-08 2.23873850e-03 5.29837175e-01 -1.73340757e-02 -3.19148944e-07 1.03178476e-06 -8.22372958e-01 3.34701375e+00 -8.10055120e-01 3.37355114e+00 8.22337071e-01 -3.34700835e+00 8.10093522e-01 -3.37355540e+00
8.62000000e+02 -6.91308349e-08 2.27335623e-03 5.40831067e-01 -1.75140731e-02 -3.27803895e-07 1.08068136e-06 -8.44469073e-01 3.41564127e+00 -8.32149785e-01 3.44243259e+00 8.44432561e-01 -3.41563575e+00 8.32188854e-01 -3.44243693e+00
8.63000000e+02 -6.99300887e-08 2.30797396e-03 5.51824959e-01 -1.76940704e-02 -3.36458846e-07 1.12957796e-06 -8.66565188e-01 3.48426879e+00 -8.54244450e-01 3.51131404e+00 8.66528051e-01 -3.48426316e+00 8.54284186e-01 -3.51131846e+00
8.64000000e+02 -7.07293425e-08 2.34259169e-03 5.62818851e-01 -1.78740678e-02 -3.45113798e-07 1.17847456e-06 -8.88661303e-01 3.55289630e+00 -8.76339115e-01 3.58019549e+00 8.88623541e-01 -3.55289056e+00 8.76379518e-01 -3.58019999e+00
8.65000000e+02 -7.15285962e-08 2.37720942e-03 5.73812742e-01 -1.80540652e-02 -3.53768749e-07 1.22737116e-06 -9.10757417e-01 3.62152382e+00 -8.98433780e-01 3.64907694e+00 9.10719031e-01 -3.62151796e+00 8.98474850e-01 -3.64908152e+00
8.66000000e+02 -7.23278500e-08 2.41182715e-03 5.84806634e-01 -1.82340626e-02 -3.62423700e-07 1.27626776e-06 -9.32853532e-01 3.69015134e+00 -9.20528445e-01 3.71795839e+00 9.32814520e-01 -3.69014536e+00 9.20570182e-01 -3.71796305e+00
8.67000000e+02 -7.31271038e-08 2.44644488e-03 5.95800526e-01 -1.84140600e-02 -3.71078652e-07 1.32516436e-06 -9.54949647e-01 3.75877886e+00 -9.42623109e-01 3.78683984e+00 9.54910010e-01 -3.75877276e+00 9.42665514e-01 -3.78684458e+00
8.68000000e+02 -7.39263576e-08 2.48106261e-03 6.06794418e-01 -1.85940574e-02 -3.79733603e-07 1.37406096e-06 -9.77045762e-01 3.82740637e+00 -9.64717774e-01 3.85572129e+00 9.77005500e-01 -3.82740016e+00 9.64760846e-01 -3.85572611e+00
8.69000000e+02 -7.47256114e-08 2.51568034e-03 6.17788310e-01 -1.87740548e-02 -3.88388554e-07 1.42295756e-06 -9.99141877e-01 3.89603389e+00 -9.86812439e-01 3.92460274e+00 9.99100990e-01 -3.89602757e+00 9.86856177e-01 -3.92460764e+00
8.70000000e+02 -7.55248652e-08 2.55029807e-03 6.28782202e-01 -1.89540522e-02 -3.97043506e-07 1.47185416e-06 -1.02123799e+00 3.96466141e+00 -1.00890710e+00 3.99348419e+00 1.02119648e+00 -3.96465497e+00 1.00895151e+00 -3.99348917e+00
8.71000000e+02 -7.61533561e-08 2.58340658e-03 6.40898897e-01 -1.90932035e-02 -4.06429419e-07 1.53105159e-06 -1.04937011e+00 4.04170458e+00 -1.03711293e+00 4.07070510e+00 1.04932800e+00 -4.04169802e+00 1.03715796e+00 -4.07071017e+00
8.72000000e+02 -7.67818471e-08 2.61651510e-03 6.53015592e-01 -1.92323548e-02 -4.15815333e-07 1.59024902e-06 -1.07750222e+00 4.11874776e+00 -1.06531875e+00 4.14792601e+00 1.07745952e+00 -4.11874107e+00 1.06536442e+00 -4.14793116e+00
8.73000000e+02 -7.74103381e-08 2.64962362e-03 6.65132287e-01 -1.93715061e-02 -4.25201246e-07 1.64944645e-06 -1.10563434e+00 4.19579093e+00 -1.09352458e+00 4.22514692e+00 1.10559105e+00 -4.19578412e+00 1.09357087e+00 -4.22515216e+00
8.74000000e+02 -7.80388291e-08 2.68273213e-03 6.77248982e-01 -1.95106574e-02 -4.34587160e-07 1.70864388e-06 -1.13376645e+00 4.27283411e+00 -1.12173040e+00 4.30236783e+00 1.13372257e+00 -4.27282717e+00 1.12177733e+00 -4.30237315e+00
8.75000000e+02 -7.86673200e-08 2.71584065e-03 6.89365677e-01 -1.96498087e-02 -4.43973074e-07 1.76784131e-06 -1.16189856e+00 4.34987728e+00 -1.14993623e+00 4.37958874e+00 1.16185409e+00 -4.34987022e+00 1.14998379e+00 -4.37959415e+00
8.76000000e+02 -7.92958110e-08 2.74894917e-03 7.01482372e-01 -1.97889600e-02 -4.53358987e-07 1.82703874e-06 -1.19003068e+00 4.42692046e+00 -1.17814205e+00 4.45680965e+00 1.18998561e+00 -4.42691327e+00 1.17819024e+00 -4.45681514e+00
8.77000000e+02 -7.99243020e-08 2.78205768e-03 7.13599067e-01 -1.99281113e-02 -4.62744901e-07 1.88623617e-06 -1.21816279e+00 4.50396363e+00 -1.20634788e+00 4.53403056e+00 1.21811713e+00 -4.50395632e+00 1.20639670e+00 -4.53403614e+00
8.78000000e+02 -8.05527930e-08 2.81516620e-03 7.25715762e-01 -2.00672627e-02 -4.72130814e-07 1.94543360e-06 -1.24629491e+00 4.58100681e+00 -1.23455370e+00 4.61125147e+00 1.24624866e+00 -4.58099937e+00 1.23460315e+00 -4.61125713e+00
8.79000000e+02 -8.11812839e-08 2.84827472e-03 7.37832456e-01 -2.02064140e-02 -4.81516728e-07 2.00463103e-06 -1.27442702e+00 4.65804998e+00 -1.26275953e+00 4.68847238e+00 1.27438018e+00 -4.65804242e+00 1.26280961e+00 -4.68847813e+00
8.80000000e+02 -8.18097749e-08 2.88138323e-03 7.49949151e-01 -2.03455653e-02 -4.90902641e-07 2.06382847e-06 -1.30255914e+00 4.73509316e+00 -1.29096535e+00 4.76569329e+00 1.30251170e+00 -4.73508547e+00 1.29101606e+00 -4.76569912e+00
8.81000000e+02 -8.22337282e-08 2.91208621e-03 7.63203053e-01 -2.04384334e-02 -5.00574658e-07 2.13496408e-06 -1.33762786e+00 4.82132645e+00 -1.32617180e+00 4.85201552e+00 1.33757988e+00 -4.82131862e+00 1.32622309e+00 -4.85202145e+00
8.82000000e+02 -8.26576814e-08 2.94278918e-03 7.76456955e-01 -2.05313016e-02 -5.10246676e-07 2.20609969e-06 -1.37269659e+00 4.90755973e+00 -1.36137826e+00 4.93833776e+00 1.37264806e+00 -4.90755177e+00 1.36143011e+00 -4.93834378e+00
8.83000000e+02 -8.30816347e-08 2.97349215e-03 7.89710858e-01 -2.06241698e-02 -5.19918693e-07 2.27723530e-06 -1.40776531e+00 4.99379302e+00 -1.39658471e+00 5.02465999e+00 1.40771624e+00 -4.99378493e+00 1.39663714e+00 -5.02466611e+00
8.84000000e+02 -8.35055879e-08 3.00419512e-03 8.02964760e-01 -2.07170379e-02 -5.29590710e-07 2.34837091e-06 -1.44283403e+00 5.08002631e+00 -1.43179116e+00 5.11098222e+00 1.44278442e+00 -5.08001808e+00 1.43184416e+00 -5.11098844e+00
8.85000000e+02 -8.39295412e-08 3.03489810e-03 8.16218662e-01 -2.08099061e-02 -5.39262727e-07 2.41950652e-06 -1.47790276e+00 5.16625960e+00 -1.46699761e+00 5.19730446e+00 1.47785260e+00 -5.16625123e+00 1.46705119e+00 -5.19731077e+00
8.86000000e+02 -8.43534944e-08 3.06560107e-03 8.29472564e-01 -2.09027743e-02 -5.48934744e-07 2.49064213e-06 -1.51297148e+00 5.25249289e+00 -1.50220406e+00 5.28362669e+00 1.51292078e+00 -5.25248438e+00 1.50225821e+00 -5.28363310e+00
